eval_reward_pickscore,approx_kl,eval_reward_avg,epoch,reward_pickscore,reward_std_mean,reward_ori_avg,kl_loss,reward_avg,inner_epoch,_step,group_size,_runtime,actual_batch_size,loss,trained_prompt_num,_timestamp,clipfrac_lt_one,clipfrac_gt_one,policy_loss,eval_images.format,eval_images.count,eval_images.filenames,eval_images.captions,eval_images._type,eval_images.width,eval_images.height,images.height,images.format,images.count,images.filenames,images.captions,images._type,images.width,zero_std_ratio,clipfrac
,0,,40,0.797044038772583,0.01989411562681198,0.797044038772583,0.0005794121534563601,0.797044038772583,0,80,16,6873.339062956,8,-0.014564524240591062,639,1781439563.9920673,0,0,-0.014570318362285256,,,,,,,,512,jpg,8,"['media/images/images_79_c8e388484bf5bc7c0567.jpg', 'media/images/images_79_ad390343bbe952520753.jpg', 'media/images/images_79_cf45840b2719c629b1a5.jpg', 'media/images/images_79_bdda10f37fee089dd4a0.jpg', 'media/images/images_79_f287726efe4b42e2dc18.jpg', 'media/images/images_79_6de050afa10fccb22f49.jpg', 'media/images/images_79_fdb6a1b37b8b24a35df9.jpg', 'media/images/images_79_2e00111e148e8d7fd3dd.jpg']","['movie still of peppa pig in gears of war, style Artstation, octane render,  unreal engine 6, epic ga | avg: 0.80', 'movie still of peppa pig in gears of war, style Artstation, octane render,  unreal engine 6, epic ga | avg: 0.82', 'movie still of peppa pig in gears of war, style Artstation, octane render,  unreal engine 6, epic ga | avg: 0.84', 'black and white coloring book page of sketch unicorn eating a matzah on passover | avg: 0.88', 'black and white coloring book page of sketch unicorn eating a matzah on passover | avg: 0.81', 'black and white coloring book page of sketch unicorn eating a matzah on passover | avg: 0.84', 'black and white coloring book page of sketch unicorn eating a matzah on passover | avg: 0.87', 'black and white coloring book page of sketch unicorn eating a matzah on passover | avg: 0.82']",images/separated,512,0,0
,5.9679785557875675e-09,,40,,,,0.0006037732237018645,,0,81,,6911.718275195,,0.01457956579513971,,1781439613.7817109,0.125,0,0.01457352806308803,,,,,,,,,,,,,,,,0.125
,0,,41,0.8244549036026001,0.019383633509278297,0.8244549036026001,0.0006086998619139194,0.8244549632072449,0,82,16,7011.492176642,8,-0.01819043334449795,653,1781439702.1394908,0,0,-0.018196520343238938,,,,,,,,,,,,,,,0,0
,5.351897591765464e-09,,41,,,,0.0006238438654690981,,0,83,,7049.79268789,,0.018204357247378674,,1781439751.9351635,0.1206597238779068,0,0.01819811880886531,,,,,,,,,,,,,,,,0.1206597238779068
,0,,42,0.78569495677948,0.020848017185926437,0.78569495677948,0.0005811022710986435,0.7856948971748352,0,84,16,7149.59375222,8,-0.03549441289260507,668,1781439840.2357566,0,0,-0.035500223915303206,,,,,,,,,,,,,,,0,0
,5.429070970563998e-09,,42,,,,0.000573560013435781,,0,85,,7187.941853561,,0.03550708277208239,,1781439890.0369692,0.1293402761220932,0,0.035501347172191056,,,,,,,,,,,,,,,,0.1293402761220932
,0,,43,0.8114176392555237,0.016579212620854378,0.8114176392555237,0.0005902101984247565,0.8114175796508789,0,86,16,7287.727832294,8,-0.0058423315892837625,684,1781439978.3476248,0,0,-0.005848233691221391,,,,,,,,,,,,,,,0,0
,6.098896054851366e-09,,43,,,,0.000566670554690063,,0,87,,7326.054593499,,0.005856335332062642,,1781440028.1702278,0.126736119389534,0,0.005850668626440604,,,,,,,,,,,,,,,,0.126736119389534
,0,,44,0.8086739778518677,0.019503582268953323,0.8086739778518677,0.0005661091418005526,0.8086740374565125,0,88,16,7425.936687028,8,-0.01854670204047288,700,1781440116.5611086,0,0,-0.018552363131505174,,,,,,,,,,,,,,,0,0
,5.544154468850593e-09,,44,,,,0.0005885364953428507,,0,89,,7464.256013617,,0.01855985686167752,,1781440166.3800766,0.1223958358168602,0,0.018553971496678,,,,,,,,,,,,,,,,0.1223958358168602
,0,,45,0.8136396408081055,0.0176512710750103,0.8136396408081055,0.0006212890730239451,0.8136396408081055,0,90,16,7564.189462114,8,-0.027654701778859765,715,1781440254.6905074,0,0,-0.02766091466949914,,,,,,,,,,,,,,,0,0
,1.3134775933565379e-08,,45,,,,0.0006175674498081207,,0,91,,7602.526626443,,0.027674781838369134,,1781440304.6325018,0.1475694477558136,0,0.02766860616385438,,,,,,,,,,,,,,,,0.1475694477558136
,0,,46,0.825031042098999,0.020370762795209885,0.825031042098999,0.0005805895780213177,0.825031042098999,0,92,16,7702.251537025,8,-0.01163888969612035,731,1781440392.9286177,0,0,-0.01164469559171288,,,,,,,,,,,,,,,0,0
,1.7388448014798996e-08,,46,,,,0.0006247570272535086,,0,93,,7740.596374567,,0.011655324502248514,,1781440442.6948795,0.162326380610466,0,0.01164907693195384,,,,,,,,,,,,,,,,0.162326380610466
,0,,47,0.8114975690841675,0.018330421298742294,0.8114975690841675,0.0006795649533160031,0.8114975690841675,0,94,16,7840.405658645,8,0.0007062661559647685,746,1781440531.0277002,0,0,0.000699470506719954,,,,,,,,,,,,,,,0,0
,8.925104211243706e-09,,47,,,,0.0006707995198667049,,0,95,,7878.759244465,,-0.0006904584125094243,,1781440580.8480692,0.1362847238779068,0,-0.0006971664070324797,,,,,,,,,,,,,,,,0.1362847238779068
,0,,48,0.8173253536224365,0.019051097333431244,0.8173253536224365,0.0006018581334501505,0.8173253536224365,0,96,16,7978.531400019,8,0.0029127586902764416,762,1781440669.234785,0,0,0.0029067401094093493,,,,,,,,,,,,,,,0,0
,5.4857718367884445e-09,,48,,,,0.0006164470687508583,,0,97,,8016.883910196,,-0.002898002316639038,,1781440718.9749954,0.1119791641831398,0,-0.002904166786605678,,,,,,,,,,,,,,,,0.1119791641831398
,0,,49,0.8233823776245117,0.01878446340560913,0.8233823776245117,0.0005936031811870635,0.8233823776245117,0,98,16,8116.632381581,8,0.03273208273029228,778,1781440807.282746,0,0,0.032726146698802715,,,,,,,,,,,,,,,0,0
,1.4241923196323114e-08,,49,,,,0.0006233053281903267,,0,99,,8155.054076262,,-0.03271222020878668,,1781440857.0759463,0.1597222238779068,0,-0.032718453262023724,,,,,,,,,,,,,,,,0.1597222238779068
,0,,50,0.8321241140365601,0.018104419112205505,0.8321241140365601,0.0006364326109178364,0.8321241140365601,0,100,16,8254.73409358,8,0.02541064463535831,792,1781440945.4308963,0,0,0.025404280309151754,,,,,,,,512,jpg,8,"['media/images/images_99_9c1c228d33a88cb0d486.jpg', 'media/images/images_99_ce06343920c6a83b271b.jpg', 'media/images/images_99_ec8388452951c2ef849d.jpg', 'media/images/images_99_bd6d62fa97239d90a2c8.jpg', 'media/images/images_99_e95da66aec4c87676014.jpg', 'media/images/images_99_985cb5a32b4841b50ac7.jpg', 'media/images/images_99_953ff0e5ddca76a0de18.jpg', 'media/images/images_99_a22477a9bebb4c7a5949.jpg']","['eighteen year-old girl, short blonde hair with pink tips, sky-blue eyes, white crop top, short pink  | avg: 0.77', 'Benedict Cumberbatch on Titanic, still from Titanic the movie | avg: 0.75', 'eighteen year-old girl, short blonde hair with pink tips, sky-blue eyes, white crop top, short pink  | avg: 0.81', 'Benedict Cumberbatch on Titanic, still from Titanic the movie | avg: 0.71', 'eighteen year-old girl, short blonde hair with pink tips, sky-blue eyes, white crop top, short pink  | avg: 0.77', 'Benedict Cumberbatch on Titanic, still from Titanic the movie | avg: 0.75', 'eighteen year-old girl, short blonde hair with pink tips, sky-blue eyes, white crop top, short pink  | avg: 0.80', 'eighteen year-old girl, short blonde hair with pink tips, sky-blue eyes, white crop top, short pink  | avg: 0.81']",images/separated,512,0,0
,6.095663973582077e-09,,50,,,,0.000623509578872472,,0,101,,8293.069257318,,-0.025395296681229407,,1781440995.1757045,0.1267361044883728,0,-0.025401531777079586,,,,,,,,,,,,,,,,0.1267361044883728
,0,,51,0.8155485391616821,0.016942111775279045,0.8155485391616821,0.0006547336233779788,0.8155485987663269,0,102,16,8392.838472451,8,0.01462600695885496,807,1781441083.4952235,0,0,0.014619459622641608,,,,,,,,,,,,,,,0,0
,5.365009325686287e-09,,51,,,,0.0006491921376436949,,0,103,,8431.136173532,,-0.014609747654337053,,1781441133.2817986,0.1302083432674408,0,-0.014616239575482687,,,,,,,,,,,,,,,,0.1302083432674408
,0,,52,0.8198269009590149,0.0161748006939888,0.8198269009590149,0.0006443606689572334,0.8198269009590149,0,104,16,8531.090555621,8,-0.01230273103149774,823,1781441221.5352697,0,0,-0.012309174637861468,,,,,,,,,,,,,,,0,0
,1.1843996006177804e-08,,52,,,,0.0006443796446546912,,0,105,,8569.381040095,,0.01231962503509684,,1781441271.5324368,0.1571180522441864,0,0.012313181239032274,,,,,,,,,,,,,,,,0.1571180522441864
,0,,53,0.8379827737808228,0.017015399411320686,0.8379827737808228,0.0005798958009108901,0.8379827737808228,0,106,16,8669.045363098,8,0.006581356396471115,837,1781441359.7448542,0,0,0.0065755574385547395,,,,,,,,,,,,,,,0,0
,5.267760005978062e-09,,53,,,,0.0005653840489685535,,0,107,,8707.338066563,,-0.006567511082598764,,1781441409.4896324,0.1241319477558136,0,-0.006573164922565571,,,,,,,,,,,,,,,,0.1241319477558136
,0,,54,0.8094170689582825,0.01834789291024208,0.8094170689582825,0.0006890199147164822,0.8094170689582825,0,108,16,8807.108687779,8,0.0063583272806035625,852,1781441497.7614968,0,0,0.006351437082060306,,,,,,,,,,,,,,,0,0
,5.027976701654779e-09,,54,,,,0.0006602270877920091,,0,109,,8845.370050758,,-0.006342652553854173,,1781441547.5514636,0.118055559694767,0,-0.006349254825083627,,,,,,,,,,,,,,,,0.118055559694767
,0,,55,0.8235647678375244,0.01777542755007744,0.8235647678375244,0.0006058962317183614,0.8235647678375244,0,110,16,8945.171136007,8,0.017016456646848376,868,1781441635.7694361,0,0,0.017010397685377016,,,,,,,,,,,,,,,0,0
,3.4962885919753717e-09,,55,,,,0.0005708235548809171,,0,111,,8983.455954471,,-0.01700185208612776,,1781441685.6136665,0.1041666716337204,0,-0.017007560321329964,,,,,,,,,,,,,,,,0.1041666716337204
,0,,56,0.864382266998291,0.01783125102519989,0.864382266998291,0.0006895691622048616,0.8643823266029358,0,112,16,9083.233209741,8,-0.016777263274090966,884,1781441773.8772523,0,0,-0.016784158965580886,,,,,,,,,,,,,,,0,0
,7.804206170192174e-09,,56,,,,0.000694107380695641,,0,113,,9121.531607044,,0.016795804472630564,,1781441823.6757512,0.1484375,0,0.016788863399519547,,,,,,,,,,,,,,,,0.1484375
,0,,57,0.8170498013496399,0.01989416778087616,0.8170498013496399,0.0006050462834537029,0.8170497417449951,0,114,16,9221.289313074,8,-0.0018697052670787317,900,1781441911.9461184,0,0,-0.001875755729613883,,,,,,,,,,,,,,,0,0
,5.5093658524185685e-09,,57,,,,0.0006325357826426625,,0,115,,9259.585456474,,0.0018843994524512797,,1781441961.7332652,0.1397569477558136,0,0.0018780740949159592,,,,,,,,,,,,,,,,0.1397569477558136
,0,,58,0.8339768648147583,0.0177440382540226,0.8339768648147583,0.0006255023763515055,0.8339769840240479,0,116,16,9359.2262871,8,-0.00573825855882865,916,1781442049.9473543,0,0,-0.005744513582535813,,,,,,,,,,,,,,,0,0
,8.436104259601507e-09,,58,,,,0.0006472191889770329,,0,117,,9397.606757326,,0.005752967467851687,,1781442099.6702864,0.1484375,0,0.005746495276266176,,,,,,,,,,,,,,,,0.1484375
,0,,59,0.8202118873596191,0.01699649915099144,0.8202118873596191,0.0006736958748660982,0.8202118277549744,0,118,16,9497.272344742,8,-0.012307144263374016,932,1781442187.9590921,0,0,-0.012313881222109632,,,,,,,,,,,,,,,0,0
,3.7213789827461596e-09,,59,,,,0.0006850874633528292,,0,119,,10588.897733417,,0.012322474303434729,,1781442237.7155647,0.1128472238779068,0,0.012315623428842067,,,,,,,,,,,,,,,,0.1128472238779068
0.8451025485992432,0,0.8451025485992432,60,0.8150583505630493,0.016214998438954353,0.8150583505630493,0.0006527776131406426,0.8150584101676941,0,120,16,10733.900861585,8,-0.00801350821846991,948,1781443424.5826855,0,0,-0.008020035994811069,jpg,15,"['media/images/eval_images_119_8722ef60dfba29e07918.jpg', 'media/images/eval_images_119_4f72297243fb3b1da149.jpg', 'media/images/eval_images_119_c834e6a30df14acaf672.jpg', 'media/images/eval_images_119_f2920da8ab1599c8d740.jpg', 'media/images/eval_images_119_58815462881b3a01e857.jpg', 'media/images/eval_images_119_e8397d67e1c65c9b5459.jpg', 'media/images/eval_images_119_87c1e4b6d7fcfe6c6256.jpg', 'media/images/eval_images_119_a32528f1c619a0262ee0.jpg', 'media/images/eval_images_119_6bf73bb1ec3d933d1393.jpg', 'media/images/eval_images_119_a8e0d73ec427ef5e5ba4.jpg', 'media/images/eval_images_119_6ec04ab5c116ac934192.jpg', 'media/images/eval_images_119_2e207e206e225fe42e29.jpg', 'media/images/eval_images_119_81c73850ef247498ce2d.jpg', 'media/images/eval_images_119_3f8c181a9ac3c3da9a17.jpg', 'media/images/eval_images_119_b5226af263c2eb39d5bb.jpg']","['a man in a union jack outfit with cape, white lionhead emblem, photography by nels israelson and michael miller, superhero movie directed by richard donner, cinematic, reimagined by industrial light and magic | pickscore: 0.83 | avg: 0.83', 'young muscle guy cannibal eat testicles flesh cannibalism. highly detailed guro art by ilya repin | pickscore: 0.79 | avg: 0.79', 'photo of traction engine in jungle river | pickscore: 0.88 | avg: 0.88', 'overgrown giant fantasy forest, high quality, realistic, night, blue fireflies | pickscore: 0.82 | avg: 0.82', 'attributed nikolkovsky attribuprisoners sleep ⬇ pover, christian krohg, melancholia | pickscore: 0.80 | avg: 0.80', 'a shiny photograph of a large - scale installation in a surreal swimming pool with oversized flowers and women made of glass, metal, plastic, iridescent gum and jelly. the flowers have different shapes and colors, some resembling real species and others being completely abstract. the garden is populated by female mannequins dressed in colorful outfits that contrast or complement the flowers. some mannequins are standing, some are sitting, some are lying down, and some are suspended from the ceiling. the mannequins have different expressions and poses, some looking at the flowers, some looking at each other, some looking at the viewers, octane render, crisp, eastman kodak color negative film shot on panavision super ps. | pickscore: 0.86 | avg: 0.86', 'a 3 0 0 x 3 0 0 px pacture of a anime glowing orange rock. | pickscore: 0.82 | avg: 0.82', 'photo of head emerging out of river water surface, frederick doris royo fdr gren old gossisunlight, jules bastien - lepage | pickscore: 0.79 | avg: 0.79', 'a - team gmc 1 9 8 2 van, black, red, grey, red alloy wheels | pickscore: 0.84 | avg: 0.84', 'anime portrait of eleven - e - w - 1 in a post apocalyptic abandoned gas station with gas station, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, unreal engine 5, 8 | pickscore: 0.79 | avg: 0.79', 'master jedi portrait, exquisitely detailed, clothing and lightsaber rendered in great detail, illuminated by a soft blue light, standout feature is the intricately detailed lightsaber, rendered in beautiful metallic colors, high resolution, photorealistic, 3 d, pbr, path tracing, volumetric lighting, unreal engine 4 | pickscore: 0.81 | avg: 0.81', 'antique, warm hues, dark haired, massive, fat pixar portly bishop in red and gold silk gown :: 8 k, hd, octane render, magical energy, sharp overhead cinematic lighting, beautiful digital fantastical illustration, highly detailed, rendered in octane, very very very aesthetic, exquisite marble detail | pickscore: 0.82 | avg: 0.82', 'a side view of a fox, with a flat design, artwork of t - shirt graphic. | pickscore: 0.84 | avg: 0.84', '1 9 6 0 small batman surf mansion architect drawing, big sur, bat shape, cliffs and waves, nest, batsign, faded colour, rotring pencil artist impression, by frank lloyd wright and pritzker prize | pickscore: 0.72 | avg: 0.72', 'vintage photo of girls in model school | pickscore: 0.79 | avg: 0.79']",images/separated,512,512,512,jpg,8,"['media/images/images_120_749f3926715c16a16312.jpg', 'media/images/images_120_9e891ed39e06b0bdc7eb.jpg', 'media/images/images_120_9c608da55e49d2744447.jpg', 'media/images/images_120_e5ef2ad6f2d742602e1f.jpg', 'media/images/images_120_697b469e9aca192dfb10.jpg', 'media/images/images_120_91b3d3ee381fc551acce.jpg', 'media/images/images_120_05dc0ed368fce72d5c52.jpg', 'media/images/images_120_ad52548335c1e2182628.jpg']","['FIR PLANK WOOD  TRAY SET | avg: 0.73', 'ferdinand hendrick skagrp wyegardener chuffed thanking, Christian Krohg, melancholia | avg: 0.71', 'FIR PLANK WOOD  TRAY SET | avg: 0.75', 'FIR PLANK WOOD  TRAY SET | avg: 0.74', 'FIR PLANK WOOD  TRAY SET | avg: 0.73', 'ferdinand hendrick skagrp wyegardener chuffed thanking, Christian Krohg, melancholia | avg: 0.75', 'ferdinand hendrick skagrp wyegardener chuffed thanking, Christian Krohg, melancholia | avg: 0.72', 'ferdinand hendrick skagrp wyegardener chuffed thanking, Christian Krohg, melancholia | avg: 0.73']",images/separated,512,0,0
,3.168211248905095e-09,,60,,,,0.0006446913466788828,,0,121,,10772.162935639,,0.008027835509906468,,1781443474.3431456,0.0980902761220932,0,0.008021388596694363,,,,,,,,,,,,,,,,0.0980902761220932
,0,,61,0.8161499500274658,0.023316223174333572,0.8161499500274658,0.0006488768267445266,0.8161499500274658,0,122,16,10871.823287105,8,0.019167237250647458,964,1781443562.5226476,0,0,0.01916074848265692,,,,,,,,,,,,,,,0,0
,8.422667896468283e-09,,61,,,,0.0006497541326098144,,0,123,,10910.137474078,,-0.019148547154424114,,1781443612.2650328,0.142361119389534,0,-0.01915504469512202,,,,,,,,,,,,,,,,0.142361119389534
,0,,62,0.809357762336731,0.019477760419249535,0.809357762336731,0.0006518189329653978,0.8093578815460205,0,124,16,11009.888302464,8,0.026617212184185685,980,1781443700.5408013,0,0,0.02661069399471044,,,,,,,,,,,,,,,0,0
,9.808840850666911e-09,,62,,,,0.0006554794381372631,,0,125,,11048.205947971,,-0.026599315379883748,,1781443750.3317683,0.1640625,0,-0.026605870174117027,,,,,,,,,,,,,,,,0.1640625
,0,,63,0.8379189968109131,0.016866497695446014,0.8379189968109131,0.0006823851144872606,0.8379189968109131,0,126,16,11147.925893983,8,0.018466645076740177,995,1781443838.5989177,0,0,0.01845982122564786,,,,,,,,,,,,,,,0,0
,4.380927176583782e-09,,63,,,,0.0006781580159440637,,0,127,,11186.196841321,,-0.018450225171702007,,1781443888.3685791,0.1310763955116272,0,-0.01845700675154377,,,,,,,,,,,,,,,,0.1310763955116272
,0,,64,0.8435670137405396,0.017564114183187485,0.8435670137405396,0.0006239319918677211,0.8435670137405396,0,128,16,11285.923271245,8,0.01551364731805241,1010,1781443976.5899377,0,0,0.015507407998868548,,,,,,,,,,,,,,,0,0
,3.710712626059376e-09,,64,,,,0.0006057408172637224,,0,129,,11324.216575212,,-0.015498755571700707,,1781444026.3653991,0.1145833358168602,0,-0.015504812979619137,,,,,,,,,,,,,,,,0.1145833358168602
,0,,65,0.8245404958724976,0.018710361793637276,0.8245404958724976,0.0007751589873805642,0.8245404362678528,0,130,16,11423.948257756,8,0.03089990399977,1026,1781444114.6301248,0,0,0.030892152410162715,,,,,,,,,,,,,,,0,0
,8.452536448544379e-09,,65,,,,0.0007313640089705586,,0,131,,11462.251832112,,-0.030879618743774147,,1781444164.3917627,0.1510416716337204,0,-0.03088693238372106,,,,,,,,,,,,,,,,0.1510416716337204
,0,,66,0.8184522986412048,0.016209742054343224,0.8184522986412048,0.0006608733674511313,0.8184522986412048,0,132,16,11561.989711189,8,-0.00696753663807469,1042,1781444252.6545093,0,0,-0.006974145371137198,,,,,,,,,,,,,,,0,0
,6.889089299022544e-09,,66,,,,0.0006443972233682871,,0,133,,11600.272633391,,0.006982716088443945,,1781444302.431401,0.142361119389534,0.0008680555620230734,0.0069762721167814755,,,,,,,,,,,,,,,,0.1432291716337204
,0,,67,0.8236460089683533,0.018633946776390076,0.8236460089683533,0.0007663260912522674,0.8236459493637085,0,134,16,11699.957268407,8,0.001728364057130177,1058,1781444390.636982,0,0,0.0017207007969692557,,,,,,,,,,,,,,,0,0
,4.174547374447002e-09,,67,,,,0.0007956571062095463,,0,135,,11738.22602665,,-0.0017107338898739999,,1781444440.4006221,0.1171875,0,-0.0017186904610556573,,,,,,,,,,,,,,,,0.1171875
,0,,68,0.818491518497467,0.018967360258102417,0.818491518497467,0.0006967090885154903,0.818491518497467,0,136,16,11837.936925153,8,0.008542745732859302,1074,1781444528.611098,0,0,0.008535778642250896,,,,,,,,,,,,,,,0,0
